share_code,company_name,industry_group,listing_date,market_cap,opening_time,minutes_per_day,blue_chip,yahoo_status,missing_dates,delisted_date,trading_halt_dates
8EC.AX,8IP EMERGING COMPANIES LIMITED,not_applic,2015-12-01,0.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-17 2020-08-18 2020-08-19 2020-08-20 2020-08-21 2020-08-24 2020-08-25 2020-08-26 2020-08-27 2020-08-28 2020-09-01 2020-09-02 2020-09-03 2020-09-04 2020-09-07 2020-09-08 2020-09-09 2020-09-10 2020-09-11 2020-09-14 2020-09-16 2020-09-17 2020-09-18 2020-10-07 2020-10-08 2020-10-09 2020-10-12 2020-10-16 2020-10-19 2020-10-20 2020-10-21 2020-10-22 2020-10-23 2020-10-26 2020-10-27 2020-10-28 2020-10-29 2020-11-02 2020-11-03 2020-11-04 2020-11-05 2020-11-06 2020-11-09 2020-11-10 2020-11-11 2020-11-12 2020-11-13 2020-11-16 2020-11-17 2020-11-18 2020-11-19 2020-11-20 2020-11-24 2020-11-25 2020-11-26 2020-11-27 2020-12-01 2020-12-02 2020-12-03 2020-12-04 2020-12-07 2020-12-08 2020-12-09 2020-12-10 2020-12-11 2020-12-14 2020-12-15 2020-12-16 2020-12-17 2020-12-18 2020-12-21 2020-12-22 2020-12-23 2020-12-24 2020-12-29 2020-12-30 2021-01-04 2021-01-05 2021-01-06 2021-01-07 2021-01-08 2021-01-11 2021-01-12 2021-01-13 2021-01-14 2021-01-15 2021-01-18 2021-01-19 2021-01-20 2021-01-21 2021-01-22 2021-01-25 2021-01-27 2021-01-28 2021-01-29 2021-02-01 2021-02-02 2021-02-03 2021-02-04 2021-02-05 2021-02-08 2021-02-09 2021-02-10 2021-02-11 2021-02-12 2021-02-15 2021-02-16 2021-02-17 2021-02-18 2021-02-19 2021-02-22 2021-02-23 2021-02-24 2021-02-25 2021-02-26 2021-03-01 2021-03-02 2021-03-03 2021-03-04 2021-03-05 2021-03-08 2021-03-09 2021-03-10 2021-03-11 2021-03-12 2021-03-15 2021-03-16 2021-03-17 2021-03-18 2021-03-19 2021-03-22 2021-03-23 2021-03-24 2021-03-25 2021-03-26 2021-03-29 2021-03-30 2021-03-31 2021-04-01 2021-04-06 2021-04-07 2021-04-08 2021-04-09 2021-04-12 2021-04-13 2021-04-14 2021-04-15 2021-04-16 2021-04-19 2021-04-20 2021-04-21 2021-04-22 2021-04-23 2021-04-26 2021-04-27 2021-04-28 2021-04-29 2021-04-30 2021-05-03 2021-05-04 2021-05-05 2021-05-06 2021-05-07 2021-05-10 2021-05-11 2021-05-12 2021-05-13 2021-05-14 2021-05-17 2021-05-18 2021-05-19 2021-05-20 2021-05-21 2021-05-24 2021-05-25 2021-05-26 2021-05-27 2021-05-28 2021-06-01 2021-06-02 2021-06-03 2021-06-04 2021-06-07 2021-06-08 2021-06-09 2021-06-10 2021-06-11 2021-06-15 2021-06-16 2021-06-17 2021-06-18 2021-06-21 2021-06-22 2021-06-23 2021-06-24 2021-06-25 2021-06-28 2021-06-29 2021-06-30 2021-07-01 2021-07-02 2021-07-05 2021-07-06 2021-07-07 2021-07-08 2021-07-09 2021-07-13 2021-07-14 2021-07-15 2021-07-16 2021-07-19 2021-07-21 2021-07-22 2021-07-23 2021-07-26 2021-07-27 2021-07-28 2021-07-30 2021-08-02 2021-08-03 2021-08-04 2021-08-05 2021-08-06 2021-08-09 2021-08-10 2021-08-11 2021-08-12 2021-08-13 2021-08-16,,
8IH.AX,8I HOLDINGS LTD,diversified_financials,2014-12-17,102131457.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-24 2020-08-25 2020-09-25 2020-09-28 2020-11-10 2020-11-13 2020-11-16 2020-12-24 2021-03-10 2021-03-11 2021-03-12 2021-04-22 2021-05-24 2021-06-02,,
8VI.AX,8VI HOLDINGS LIMITED,consumer_services,2015-12-16,224197722.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-19 2020-08-20 2020-08-21 2020-09-07 2020-09-14 2020-09-16 2020-09-17 2020-09-18 2020-09-23,,
92E.AX,92 ENERGY LIMITED,energy,2021-04-15,55562308.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
99L.AX,99 LOYALTY LIMITED.,software_and_services,2013-10-08,64942235.0,10:00:00,360.0,zz_not_yet_tagged,set_for_download,2020-08-17 2020-08-18 2020-08-19 2020-08-20 2020-08-21 2020-08-24 2020-08-25 2020-08-26 2020-08-27 2020-08-28 2020-08-31 2020-09-01 2020-09-02 2020-09-03 2020-09-04 2020-09-07 2020-09-08 2020-09-09 2020-09-10 2020-09-11 2020-09-14 2020-10-07 2020-10-28 2020-12-11 2020-12-14 2020-12-22 2020-12-23 2020-12-29 2021-01-14 2021-02-18 2021-06-07 2021-06-08 2021-07-05 2021-07-06 2021-07-12 2021-07-13 2021-07-14 2021-07-15 2021-07-19 2021-07-22 2021-07-27 2021-07-28 2021-08-02 2021-08-04 2021-08-05 2021-08-06 2021-08-09 2021-08-10 2021-08-11 2021-08-13 2021-08-16,,
9SP.AX,9 SPOKES INTERNATIONAL LIMITED,software_and_services,2016-06-09,19413384.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-27 2021-08-04,,
A1G.AX,AFRICAN GOLD LTD.,materials,2019-02-14,24074328.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-09-11 2020-09-14 2020-10-12 2020-10-15 2020-10-21 2020-10-22 2020-10-26 2020-10-28 2020-11-11 2020-11-16 2020-11-19 2020-11-24 2020-11-25 2020-11-26 2021-06-22 2021-08-09 2021-08-10,,
A1M.AX,AIC MINES LIMITED,materials,1993-11-04,0.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-12-24 2021-01-06 2021-02-11 2021-02-15 2021-02-16 2021-02-17 2021-03-15 2021-04-01 2021-04-12 2021-04-13 2021-07-01 2021-07-09 2021-07-13 2021-08-05,,
A2B.AX,A2B AUSTRALIA LIMITED,transportation,1999-12-14,160774962.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
A2M.AX,THE A2 MILK COMPANY LIMITED,food_beverage_and_tobacco,2015-03-31,5093745118.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
A3D.AX,AURORA LABS LIMITED,capital_goods,2016-08-16,20641023.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-09-03 2020-09-10,,
A4N.AX,ALPHA HPA LIMITED,materials,2007-10-22,388709636.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2021-06-02,,
A8G.AX,AUSTRALASIAN GOLD LIMITED,materials,2021-05-13,38569166.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2021-06-16 2021-08-03 2021-08-05 2021-08-06 2021-08-09 2021-08-10,,
AAC.AX,AUSTRALIAN AGRICULTURAL COMPANY LIMITED.,food_beverage_and_tobacco,2001-08-10,961412961.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
AAJ.AX,ARUMA RESOURCES LIMITED,materials,2010-07-23,11336535.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-12-29 2020-12-31 2021-01-20 2021-01-21 2021-01-22 2021-01-25 2021-01-27 2021-05-24 2021-07-15,,
AAP.AX,AUSTRALIAN AGRICULTURAL PROJECTS LIMITED,food_beverage_and_tobacco,2004-01-07,9151249.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-17 2020-08-20 2020-08-21 2020-08-24 2020-08-25 2020-08-26 2020-08-27 2020-08-28 2020-09-02 2020-09-03 2020-09-04 2020-09-07 2020-09-08 2020-09-09 2020-09-10 2020-09-11 2020-09-14 2020-09-17 2020-09-18 2020-09-21 2020-09-22 2020-09-23 2020-09-24 2020-09-25 2020-09-28 2020-10-01 2020-10-06 2020-10-07 2020-10-15 2020-10-16 2020-10-19 2020-10-20 2020-10-21 2020-10-26 2020-10-28 2020-10-29 2020-10-30 2020-11-02 2020-11-03 2020-11-04 2020-11-06 2020-11-09 2020-11-10 2020-11-11 2020-11-12 2020-11-13 2020-11-16 2020-11-20 2020-11-24 2020-11-25 2020-12-03 2020-12-08 2020-12-09 2020-12-10 2020-12-11 2020-12-14 2020-12-15 2020-12-17 2020-12-18 2020-12-21 2020-12-22 2020-12-23 2020-12-24 2021-01-05 2021-01-06 2021-01-07 2021-01-08 2021-01-11 2021-01-12 2021-01-13 2021-01-14 2021-01-15 2021-01-18 2021-01-19 2021-01-20 2021-01-21 2021-01-22 2021-01-27 2021-01-28 2021-01-29 2021-02-03 2021-02-04 2021-02-05 2021-02-08 2021-02-09 2021-02-10 2021-02-11 2021-02-15 2021-02-16 2021-02-17 2021-02-18 2021-02-19 2021-02-24 2021-03-01 2021-03-02 2021-03-03 2021-03-04 2021-03-09 2021-03-10 2021-03-11 2021-03-15 2021-03-17 2021-03-18 2021-03-19 2021-03-22 2021-03-23 2021-03-24 2021-03-25 2021-03-26 2021-03-29 2021-03-30 2021-04-07 2021-04-08 2021-04-09 2021-04-12 2021-04-13 2021-04-14 2021-04-16 2021-04-20 2021-04-21 2021-04-22 2021-04-26 2021-04-27 2021-04-28 2021-04-29 2021-05-03 2021-05-07 2021-05-10 2021-05-11 2021-05-12 2021-05-14 2021-05-18 2021-05-19 2021-05-20 2021-05-21 2021-05-24 2021-05-25 2021-05-26 2021-05-27 2021-05-28 2021-05-31 2021-06-01 2021-06-02 2021-06-03 2021-06-04 2021-06-07 2021-06-08 2021-06-11 2021-06-16 2021-06-17 2021-06-18 2021-06-21 2021-07-09 2021-07-23 2021-08-03 2021-08-05 2021-08-06 2021-08-11,,
AAR.AX,ANGLO AUSTRALIAN RESOURCES NL,materials,1986-11-13,49482877.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2021-04-01 2021-07-27,,
AAU.AX,ANTILLES GOLD LIMITED,materials,1993-11-25,23712387.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-12-16 2021-04-29 2021-04-30,,
ABA.AX,AUSWIDE BANK LTD,banks,1994-09-19,293916142.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
ABB.AX,AUSSIE BROADBAND LIMITED,telecommunication_services,2020-10-16,1063201767.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
ABC.AX,ADBRI LIMITED,materials,1962-05-31,2010092869.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
ABL.AX,ABILENE OIL AND GAS LIMITED,energy,1974-01-01,0.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-17 2020-08-18 2020-08-19 2020-08-20 2020-08-21 2020-08-24 2020-08-25 2020-08-26 2020-08-27 2020-08-28 2020-08-31 2020-09-01 2020-09-02 2020-09-03 2020-09-04 2020-09-07 2020-09-08 2020-09-09 2020-09-10 2020-09-11 2020-09-14 2020-09-16 2020-09-17 2020-09-18 2020-09-21 2020-09-22 2020-09-23 2020-09-24 2020-09-25 2020-09-28 2020-09-29 2020-09-30 2020-10-01 2020-10-02 2020-10-05 2020-10-06 2020-10-07 2020-10-08 2020-10-09 2020-10-12 2020-10-13 2020-10-14 2020-10-15 2020-10-16 2020-10-19 2020-10-20 2020-10-21 2020-10-22 2020-10-23 2020-10-26 2020-10-27 2020-10-28 2020-10-29 2020-10-30 2020-11-02 2020-11-03 2020-11-04 2020-11-05 2020-11-06 2020-11-09 2020-11-10 2020-11-11 2020-11-12 2020-11-13 2020-11-16 2020-11-17 2020-11-18 2020-11-19 2020-11-20 2020-11-23 2020-11-24 2020-11-25 2020-11-26 2020-11-27 2020-11-30 2020-12-01 2020-12-02 2020-12-03 2020-12-04 2020-12-07 2020-12-08 2020-12-09 2020-12-10 2020-12-11 2020-12-14 2020-12-15 2020-12-16 2020-12-17 2020-12-18 2020-12-21 2020-12-22 2020-12-23 2020-12-24 2020-12-29 2020-12-30 2020-12-31 2021-01-04 2021-01-05 2021-01-06 2021-01-07 2021-01-08 2021-01-11 2021-01-12 2021-01-13 2021-01-14 2021-01-15 2021-01-18 2021-01-19 2021-01-20 2021-01-21 2021-01-22 2021-01-25 2021-01-27 2021-01-28 2021-01-29 2021-02-01 2021-02-02 2021-02-03 2021-02-04 2021-02-05 2021-02-08 2021-02-09 2021-02-10 2021-02-11 2021-02-12 2021-02-15 2021-02-16 2021-02-17 2021-02-18 2021-02-19 2021-02-22 2021-02-23 2021-02-24 2021-02-25 2021-02-26 2021-03-01 2021-03-02 2021-03-03 2021-03-04 2021-03-05 2021-03-08 2021-03-09 2021-03-10 2021-03-11 2021-03-12 2021-03-15 2021-03-16 2021-03-17 2021-03-18 2021-03-19 2021-03-22 2021-03-23 2021-03-24 2021-03-25 2021-03-26 2021-03-29 2021-03-30 2021-03-31 2021-04-01 2021-04-06 2021-04-07 2021-04-08 2021-04-09 2021-04-12 2021-04-13 2021-04-14 2021-04-15 2021-04-16 2021-04-19 2021-04-20 2021-04-21 2021-04-22 2021-04-23 2021-04-26 2021-04-27 2021-04-28 2021-04-29 2021-04-30 2021-05-03 2021-05-04 2021-05-05 2021-05-06 2021-05-07 2021-05-10 2021-05-11 2021-05-12 2021-05-13 2021-05-14 2021-05-17 2021-05-18 2021-05-19 2021-05-20 2021-05-21 2021-05-24 2021-05-25 2021-05-26 2021-05-27 2021-05-28 2021-05-31 2021-06-01 2021-06-02 2021-06-03 2021-06-04 2021-06-07 2021-06-08 2021-06-09 2021-06-10 2021-06-11 2021-06-15 2021-06-16 2021-06-17 2021-06-18 2021-06-21 2021-06-22 2021-06-23 2021-06-24 2021-06-25 2021-06-28 2021-06-29 2021-06-30 2021-07-01 2021-07-02 2021-07-05 2021-07-06 2021-07-07 2021-07-08 2021-07-09 2021-07-13 2021-07-14 2021-07-15 2021-07-16 2021-07-19 2021-07-21 2021-07-22 2021-07-23 2021-07-26 2021-07-27 2021-07-28 2021-07-30 2021-08-02 2021-08-03 2021-08-04 2021-08-05 2021-08-06 2021-08-09 2021-08-10 2021-08-11 2021-08-12 2021-08-13 2021-08-16,,
ABP.AX,ABACUS PROPERTY GROUP,real_estate,2002-11-14,3036150128.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
ABR.AX,AMERICAN PACIFIC BORATES LIMITED,materials,2017-07-28,719426206.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
ABV.AX,ADVANCED BRAKING TECHNOLOGY LTD,automobiles_and_components,2002-05-28,12132761.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-09-08 2020-09-09 2020-09-10 2020-10-05 2020-10-12 2020-10-16 2020-10-22 2020-10-26 2020-11-16 2020-11-25 2020-11-27 2020-12-02 2020-12-04 2020-12-09 2020-12-10 2020-12-14 2020-12-15 2020-12-16 2020-12-17 2020-12-21 2021-01-07 2021-01-12 2021-01-14 2021-01-20 2021-03-05 2021-03-26 2021-04-23 2021-04-26 2021-05-04 2021-05-06 2021-05-12 2021-05-13 2021-05-14 2021-05-21 2021-06-01 2021-06-03 2021-06-09 2021-07-07 2021-08-03 2021-08-04 2021-08-12,,
ABX.AX,AUSTRALIAN BAUXITE LIMITED.,materials,2009-12-24,20565485.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-09-24 2020-10-05 2020-10-12 2020-10-16 2020-11-11 2020-11-18 2020-11-27 2020-12-03 2020-12-24 2021-02-24 2021-03-11 2021-03-12 2021-04-01 2021-04-06 2021-04-13 2021-04-20 2021-04-22 2021-04-28 2021-05-20 2021-05-21 2021-06-10 2021-07-27,,
ABY.AX,ADORE BEAUTY GROUP LIMITED,retailing,2020-10-23,439561401.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
AC8.AX,AUSCANN GROUP HOLDINGS LTD,pharmaceuticals_biotechnology_and_life_sciences,1989-05-03,46257447.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-11-16,,
ACB.AX,A-CAP ENERGY LIMITED,energy,2006-05-19,119884169.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-09-11 2020-10-09 2020-10-20 2020-11-03 2020-11-05 2020-11-20 2020-12-17 2021-08-16,,
ACF.AX,ACROW FORMWORK AND CONSTRUCTION SERVICES LIMITED,capital_goods,2008-06-27,117224643.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2021-07-21,,
ACL.AX,AUSTRALIAN CLINICAL LABS LIMITED,health_care_equipment_and_services,2021-05-14,859812904.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
ACP.AX,AUDALIA RESOURCES LIMITED,materials,2011-07-06,9689907.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-17 2020-08-18 2020-08-19 2020-08-20 2020-08-21 2020-08-26 2020-08-27 2020-08-28 2020-08-31 2020-09-01 2020-09-02 2020-09-03 2020-09-04 2020-09-07 2020-09-08 2020-09-09 2020-09-10 2020-09-11 2020-09-14 2020-09-16 2020-09-17 2020-09-18 2020-09-21 2020-09-22 2020-09-23 2020-09-24 2020-09-25 2020-09-28 2020-09-29 2020-09-30 2020-10-01 2020-10-02 2020-10-05 2020-10-06 2020-10-07 2020-10-08 2020-10-09 2020-10-12 2020-10-13 2020-10-14 2020-10-15 2020-10-19 2020-10-20 2020-10-21 2020-10-22 2020-10-27 2020-10-28 2020-11-02 2020-11-03 2020-11-05 2020-11-06 2020-11-09 2020-11-10 2020-11-11 2020-11-12 2020-11-26 2020-11-27 2020-11-30 2020-12-01 2020-12-02 2020-12-07 2020-12-08 2020-12-09 2020-12-10 2020-12-11 2020-12-16 2020-12-17 2020-12-21 2020-12-22 2020-12-23 2020-12-24 2020-12-29 2020-12-30 2020-12-31 2021-01-05 2021-01-06 2021-01-07 2021-01-08 2021-01-11 2021-01-12 2021-01-13 2021-01-18 2021-01-19 2021-01-20 2021-01-21 2021-01-22 2021-01-29 2021-02-03 2021-02-16 2021-02-17 2021-02-18 2021-02-19 2021-02-22 2021-02-23 2021-02-25 2021-02-26 2021-03-01 2021-03-02 2021-03-03 2021-03-04 2021-03-09 2021-03-10 2021-03-11 2021-03-16 2021-03-19 2021-03-22 2021-03-23 2021-03-24 2021-03-26 2021-03-29 2021-03-31 2021-04-01 2021-04-06 2021-04-07 2021-04-08 2021-04-09 2021-04-12 2021-04-13 2021-04-14 2021-04-15 2021-04-16 2021-04-19 2021-05-05 2021-05-11 2021-05-12 2021-05-13 2021-05-14 2021-05-17 2021-05-18 2021-05-19 2021-05-20 2021-05-21 2021-06-23 2021-06-24 2021-06-25 2021-06-29 2021-06-30 2021-07-01 2021-07-26 2021-07-28 2021-07-30 2021-08-02 2021-08-05 2021-08-11 2021-08-13 2021-08-16,,
ACQ.AX,ACORN CAPITAL INVESTMENT FUND LIMITED,not_applic,2014-05-01,119739296.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,,,
ACR.AX,ACRUX LIMITED,pharmaceuticals_biotechnology_and_life_sciences,2004-09-29,34041641.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-12-18 2021-08-11,,
ACS.AX,ACCENT RESOURCES NL,materials,2005-08-26,25631501.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-17 2020-08-18 2020-08-19 2020-08-20 2020-08-21 2020-08-24 2020-08-25 2020-08-26 2020-08-27 2020-08-28 2020-08-31 2020-09-01 2020-09-02 2020-09-03 2020-09-04 2020-09-07 2020-09-08 2020-09-09 2020-09-10 2020-09-11 2020-09-14 2020-09-18 2020-09-21 2020-09-22 2020-09-23 2020-09-24 2020-09-25 2020-09-28 2020-09-29 2020-09-30 2020-10-01 2020-10-02 2020-10-05 2020-10-06 2020-10-07 2020-10-08 2020-10-09 2020-10-12 2020-10-13 2020-10-14 2020-10-15 2020-10-16 2020-10-19 2020-10-20 2020-10-21 2020-10-22 2020-10-23 2020-10-26 2020-10-27 2020-10-28 2020-10-29 2020-10-30 2020-11-02 2020-11-03 2020-11-04 2020-11-05 2020-11-06 2020-11-09 2020-11-10 2020-11-11 2020-11-12 2020-11-13 2020-11-16 2020-11-17 2020-11-18 2020-11-19 2020-11-20 2020-11-23 2020-11-24 2020-11-25 2020-11-27 2020-11-30 2020-12-01 2020-12-04 2020-12-07 2020-12-08 2020-12-09 2020-12-14 2020-12-15 2020-12-16 2020-12-21 2020-12-22 2020-12-23 2020-12-24 2020-12-29 2020-12-30 2020-12-31 2021-01-04 2021-01-05 2021-01-06 2021-01-07 2021-01-08 2021-01-11 2021-01-12 2021-01-14 2021-01-15 2021-01-18 2021-01-19 2021-01-20 2021-01-21 2021-01-22 2021-01-25 2021-01-27 2021-01-28 2021-01-29 2021-02-01 2021-02-04 2021-02-05 2021-02-08 2021-02-25 2021-02-26 2021-03-01 2021-03-02 2021-03-03 2021-03-04 2021-03-05 2021-03-08 2021-03-09 2021-03-10 2021-03-11 2021-03-12 2021-03-15 2021-03-16 2021-03-17 2021-03-18 2021-03-19 2021-03-22 2021-03-25 2021-03-26 2021-03-29 2021-03-30 2021-03-31 2021-04-01 2021-04-06 2021-04-07 2021-04-08 2021-04-19 2021-04-20 2021-04-21 2021-04-22 2021-05-03 2021-05-04 2021-05-05 2021-05-06 2021-05-07 2021-05-10 2021-05-11 2021-05-12 2021-05-13 2021-05-14 2021-05-17 2021-05-18 2021-05-19 2021-05-20 2021-05-21 2021-05-27 2021-05-28 2021-06-01 2021-06-02 2021-06-04 2021-06-08 2021-06-09 2021-06-10 2021-06-15 2021-06-16 2021-06-17 2021-06-18 2021-06-21 2021-06-23 2021-06-24 2021-06-25 2021-06-29 2021-06-30 2021-07-05 2021-07-06 2021-07-07 2021-07-08 2021-07-09 2021-07-13 2021-07-14 2021-07-15 2021-07-16 2021-07-21 2021-07-22 2021-07-23 2021-07-26 2021-07-27 2021-07-28 2021-08-02 2021-08-04 2021-08-05 2021-08-06 2021-08-10 2021-08-12 2021-08-13 2021-08-16,,
ACU.AX,ACUMENTIS GROUP LIMITED,real_estate,2003-12-05,29544724.0,10:00:00,360.0,zz_not_yet_tagged,downloaded,2020-08-26 2020-08-27 2020-08-28 2020-09-03 2020-09-04 2020-09-25 2020-09-28 2020-09-29 2020-10-02 2020-10-05 2020-10-15 2020-10-23 2020-11-09 2020-11-30 2020-12-09 2020-12-14 2020-12-15 2020-12-18 2020-12-29 2020-12-30 2020-12-31 2021-01-08 2021-01-12 2021-01-29 2021-02-25 2021-03-03 2021-03-08 2021-03-10 2021-03-16 2021-04-14 2021-04-21 2021-04-22 2021-05-07 2021-05-12 2021-05-18 2021-06-01 2021-06-02 2021-06-04 2021-06-17 2021-06-18 2021-06-23 2021-07-13 2021-07-28 2021-08-03 2021-08-10 2021-08-11,,
